编号,图标预览,中文名,英文名,图标来源,图标集,场景章节,隐喻含义,建议用法,中文关键词,英文关键词,所在PPT页码,所在PPT分类,Office改色状态,授权提示
CUST-037,,营销喇叭,Megaphone,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,扩音器象征传播,用于活动宣传、营销触达,营销 / 宣传 / 扩音,"megaphone, promote, broadcast",11,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-038,,营销喇叭·已验证,MegaphoneVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,扩音器象征传播（已验证变体）,用于活动宣传、营销触达（已验证场景）,营销 / 宣传 / 扩音 / 已验证,"megaphone, promote, broadcast, verified",11,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-039,,营销喇叭·新增,MegaphoneAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,扩音器象征传播（新增变体）,用于活动宣传、营销触达（新增场景）,营销 / 宣传 / 扩音 / 新增,"megaphone, promote, broadcast, add",11,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-040,,营销喇叭·协同,MegaphoneWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,扩音器象征传播（协同变体）,用于活动宣传、营销触达（协同场景）,营销 / 宣传 / 扩音 / 协同,"megaphone, promote, broadcast, withperson",11,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-041,,营销喇叭·关怀,MegaphoneCare,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,扩音器象征传播（关怀变体）,用于活动宣传、营销触达（关怀场景）,营销 / 宣传 / 扩音 / 关怀,"megaphone, promote, broadcast, care",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-042,,营销喇叭·定时,MegaphoneScheduled,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,扩音器象征传播（定时变体）,用于活动宣传、营销触达（定时场景）,营销 / 宣传 / 扩音 / 定时,"megaphone, promote, broadcast, scheduled",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-043,,客户头像,CustomerFace,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,用户头像象征客户主体,用于客户档案、个人中心,客户 / 用户 / 头像,"user, customer, profile",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-044,,客户头像·已验证,CustomerFaceVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,用户头像象征客户主体（已验证变体）,用于客户档案、个人中心（已验证场景）,客户 / 用户 / 头像 / 已验证,"user, customer, profile, verified",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-045,,客户头像·新增,CustomerFaceAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,用户头像象征客户主体（新增变体）,用于客户档案、个人中心（新增场景）,客户 / 用户 / 头像 / 新增,"user, customer, profile, add",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-046,,客户头像·协同,CustomerFaceWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,用户头像象征客户主体（协同变体）,用于客户档案、个人中心（协同场景）,客户 / 用户 / 头像 / 协同,"user, customer, profile, withperson",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-047,,客户头像·关怀,CustomerFaceCare,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,用户头像象征客户主体（关怀变体）,用于客户档案、个人中心（关怀场景）,客户 / 用户 / 头像 / 关怀,"user, customer, profile, care",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-048,,客户头像·定时,CustomerFaceScheduled,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,用户头像象征客户主体（定时变体）,用于客户档案、个人中心（定时场景）,客户 / 用户 / 头像 / 定时,"user, customer, profile, scheduled",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-049,,通讯录,ContactBook,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,联系人列表象征CRM,用于客户档案、联系人,通讯录 / 联系人 / CRM,"contacts, address-book, crm",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-050,,通讯录·已验证,ContactBookVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,联系人列表象征CRM（已验证变体）,用于客户档案、联系人（已验证场景）,通讯录 / 联系人 / CRM / 已验证,"contacts, address-book, crm, verified",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-051,,通讯录·新增,ContactBookAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,联系人列表象征CRM（新增变体）,用于客户档案、联系人（新增场景）,通讯录 / 联系人 / CRM / 新增,"contacts, address-book, crm, add",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-052,,通讯录·协同,ContactBookWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,联系人列表象征CRM（协同变体）,用于客户档案、联系人（协同场景）,通讯录 / 联系人 / CRM / 协同,"contacts, address-book, crm, withperson",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-053,,通讯录·关怀,ContactBookCare,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,联系人列表象征CRM（关怀变体）,用于客户档案、联系人（关怀场景）,通讯录 / 联系人 / CRM / 关怀,"contacts, address-book, crm, care",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-054,,通讯录·定时,ContactBookScheduled,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,联系人列表象征CRM（定时变体）,用于客户档案、联系人（定时场景）,通讯录 / 联系人 / CRM / 定时,"contacts, address-book, crm, scheduled",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-055,,会议安排,MeetingCalendar,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,日历+联络人象征会议,用于客户拜访、会议预约,会议 / 拜访 / 约见,"meeting, appointment, visit",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-056,,会议安排·已验证,MeetingCalendarVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,日历+联络人象征会议（已验证变体）,用于客户拜访、会议预约（已验证场景）,会议 / 拜访 / 约见 / 已验证,"meeting, appointment, visit, verified",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-057,,会议安排·新增,MeetingCalendarAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,日历+联络人象征会议（新增变体）,用于客户拜访、会议预约（新增场景）,会议 / 拜访 / 约见 / 新增,"meeting, appointment, visit, add",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-058,,会议安排·协同,MeetingCalendarWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,日历+联络人象征会议（协同变体）,用于客户拜访、会议预约（协同场景）,会议 / 拜访 / 约见 / 协同,"meeting, appointment, visit, withperson",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-059,,会议安排·关怀,MeetingCalendarCare,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,日历+联络人象征会议（关怀变体）,用于客户拜访、会议预约（关怀场景）,会议 / 拜访 / 约见 / 关怀,"meeting, appointment, visit, care",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-060,,会议安排·定时,MeetingCalendarScheduled,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,日历+联络人象征会议（定时变体）,用于客户拜访、会议预约（定时场景）,会议 / 拜访 / 约见 / 定时,"meeting, appointment, visit, scheduled",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-061,,广播信号,Broadcast,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,信号波象征广撒触达,用于群发、广播、推送,广播 / 推送 / 群发,"broadcast, push, blast",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-062,,广播信号·已验证,BroadcastVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,信号波象征广撒触达（已验证变体）,用于群发、广播、推送（已验证场景）,广播 / 推送 / 群发 / 已验证,"broadcast, push, blast, verified",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-063,,广播信号·新增,BroadcastAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,信号波象征广撒触达（新增变体）,用于群发、广播、推送（新增场景）,广播 / 推送 / 群发 / 新增,"broadcast, push, blast, add",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-064,,广播信号·协同,BroadcastWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,信号波象征广撒触达（协同变体）,用于群发、广播、推送（协同场景）,广播 / 推送 / 群发 / 协同,"broadcast, push, blast, withperson",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-065,,广播信号·关怀,BroadcastCare,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,信号波象征广撒触达（关怀变体）,用于群发、广播、推送（关怀场景）,广播 / 推送 / 群发 / 关怀,"broadcast, push, blast, care",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-066,,广播信号·定时,BroadcastScheduled,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,信号波象征广撒触达（定时变体）,用于群发、广播、推送（定时场景）,广播 / 推送 / 群发 / 定时,"broadcast, push, blast, scheduled",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-067,,提醒通知,Notification,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,铃铛象征实时提醒,用于站内信、推送,提醒 / 通知 / 铃铛,"notification, bell, alert",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-068,,提醒通知·已验证,NotificationVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,铃铛象征实时提醒（已验证变体）,用于站内信、推送（已验证场景）,提醒 / 通知 / 铃铛 / 已验证,"notification, bell, alert, verified",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
CUST-069,,提醒通知·新增,NotificationAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,03_客户沟通触达,铃铛象征实时提醒（新增变体）,用于站内信、推送（新增场景）,提醒 / 通知 / 铃铛 / 新增,"notification, bell, alert, add",12,03_客户沟通触达,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
